,A,B,G,cryst
708,[nH+]1ccccc1,O=S(=O)([O-])c1cccc2c1cccc2S(=O)(=O)[O-],Ic1cccc2ccccc12,0
709,NC(N)=[NH2+],O=S(=O)([O-])c1ccc(cc1)c1ccccc1,CC[NH+](CC)CC,0
710,NC(N)=[NH2+],O=S(=O)([O-])c1ccc(cc1)S(=O)(=O)[O-],CCOC(=O)C1=Cc2cc3CCCN4CCCc(c2OC1=O)c34,0
711,NC(N)=[NH2+],O=S(=O)([O-])c1ccc(cc1)c1ccc(cc1)S(=O)(=O)[O-],CC(C)(C)c1ccccc1,0
712,NC(N)=[NH2+],O=S(=O)([O-])c1ccc(cc1)S(=O)(=O)[O-],c1ccc2ccccc2c1,0
713,[nH+]1ccccc1,O=S(=O)([O-])c1cccc2c1cccc2S(=O)(=O)[O-],S1C=CC=C1C=CC1=CC=CS1,0
714,[NH3+]C(c1ccccc1)(c1ccccc1)c1ccccc1,O=S(=O)([O-])c1ccc2cc3ccccc3cc2c1,COCCOCCOCCOC,0
715,NC(N)=[NH2+],Cc1c(C)c(c(C)c(c1C)S(=O)(=O)[O-])S(=O)(=O)[O-],CCOC(=O)C1=Cc2cc3CCCN4CCCc(c2OC1=O)c34,0
716,NC(N)=[NH2+],O=S(=O)([O-])c1ccc(cc1)c1ccc(cc1)S(=O)(=O)[O-],Cc1ccccc1,0
717,NC(N)=[NH2+],Cc1cc(C)c(c(C)c1S(=O)(=O)[O-])S(=O)(=O)[O-],S1C=CC=C1,0
718,NC(N)=[NH2+],O=S(=O)([O-])c1ccc(cc1)S(=O)(=O)[O-],S1C=CC2=C1C=CS2,0
719,NC(N)=[NH2+],CC(C)c1ccc(cc1)S(=O)(=O)[O-],CCCCCC#N,0
720,[NH3+]C(c1ccccc1)(c1ccccc1)c1ccccc1,O=S(=O)([O-])c1ccc2cc3ccccc3cc2c1,ICCCI,0
721,[nH+]1ccccc1,O=S(=O)([O-])c1cccc2c1cccc2S(=O)(=O)[O-],CC(C)C1=CC2=C(C)C=CC2=C(C)C=C1,0
722,NC(N)=[NH2+],O=S(=O)([O-])c1ccc2cc(ccc2c1)S(=O)(=O)[O-],CC1(C)CCCC2(C)C1CCC1(C)OC(=O)CC21,0
723,[nH+]1ccccc1,O=S(=O)([O-])c1cccc2c1cccc2S(=O)(=O)[O-],ClC(Cl)Cl,0
724,NC(N)=[NH2+],O=S(=O)([O-])c1ccc(cc1)S(=O)(=O)[O-],COc1cc(CC=C)ccc1OC(C)=O,0
725,NC(N)=[NH2+],O=S(=O)([O-])c1cccc2c1cccc2S(=O)(=O)[O-],CCCCCCCC#N,0
726,NC(N)=[NH2+],O=S(=O)([O-])c1ccc2cc(ccc2c1)S(=O)(=O)[O-],COc1cc(C=CC)ccc1O,0
727,NC(N)=[NH2+],O=S(=O)([O-])c1ccc2cc(ccc2c1)S(=O)(=O)[O-],COc1ccc(C=CC)cc1OC,0
728,NC(N)=[NH2+],Cc1cc(C)c(c(C)c1S(=O)(=O)[O-])S(=O)(=O)[O-],[Cl-],0
729,[NH3+]C(c1ccccc1)(c1ccccc1)c1ccccc1,O=S(=O)([O-])c1cccc2cc3cccc(c3cc12)S(=O)(=O)[O-],Clc1ccc(Cl)cc1,0
730,NC(N)=[NH2+],Cc1cc(C)c(c(C)c1S(=O)(=O)[O-])S(=O)(=O)[O-],ClC(Cl)Cl,0
731,NC(N)=[NH2+],O=S(=O)([O-])c1ccc(cc1)c1ccc(cc1)S(=O)(=O)[O-],CCCCCC#N,0
732,NC(N)=[NH2+],CC(C)(C)c1ccc(cc1)S(=O)(=O)[O-],CC(C)=O,0
733,NC(N)=[NH2+],O=S(=O)([O-])c1ccc(cc1)c1ccc(cc1)S(=O)(=O)[O-],ClC(Cl)Cl,0
734,NC(N)=[NH2+],Cc1ccc(cc1)S(=O)(=O)[O-],c1ccccc1,0
735,[NH3+]C(c1ccccc1)(c1ccccc1)c1ccccc1,O=S(=O)([O-])c1cccc2ccccc12,CS(C)=O,0
736,NC(N)=[NH2+],O=S(=O)([O-])c1ccc2cc(ccc2c1)S(=O)(=O)[O-],ClC(Cl)Cl,0
737,Nc1ccc(cc1)N=[NH+]c1ccccc1,O=S(=O)([O-])c1ccccc1,S1C=CSC1=C1SC=CS1,0
738,NC(N)=[NH2+],O=S(=O)([O-])c1ccc(cc1)c1ccc(cc1)S(=O)(=O)[O-],O=S(=O)([O-])CCS(=O)(=O)[O-],0
739,CC1C[NH2+]CCC1,O=S(=O)([O-])c1cccc2c1cccc2S(=O)(=O)[O-],N#Cc1ccccc1,0
740,NC(N)=[NH2+],Cc1ccc(cc1)S(=O)(=O)[O-],ClCCl,0
741,NC(N)=[NH2+],O=S(=O)([O-])c1ccc(cc1)c1ccc(cc1)S(=O)(=O)[O-],[NH3+]c1ccc(cc1)N=Nc1ccccc1,0
742,NC(N)=[NH2+],O=S(=O)([O-])c1ccc(cc1)c1ccc(cc1)S(=O)(=O)[O-],N#CCCCCC#N,0
743,C[NH2+]C,O=S(=O)([O-])c1cccc2c1cccc2S(=O)(=O)[O-],Cc1cc(C)cc(C)c1,0
744,NC(N)=[NH2+],O=S(=O)([O-])c1cccc2c1cccc2S(=O)(=O)[O-],CC(=O)C1=Cc2cc3CCCN4CCCc(c2OC1=O)c34,0
745,[NH3+]C1CCCCC1[NH3+],CCOS(=O)(=O)[O-],S1C=CSC1=C1SC=CS1,0
746,NC(N)=[NH2+],O=S(=O)([O-])c1ccc2cc(ccc2c1)S(=O)(=O)[O-],COc1cc(C=CC)ccc1O,0
747,NC(N)=[NH2+],O=S(=O)([O-])c1ccc(c2ccccc12)c1ccc(c2ccccc12)S(=O)(=O)[O-],c1ccncc1,0
748,[NH3+]C(c1ccccc1)(c1ccccc1)c1ccccc1,O=S(=O)([O-])c1ccc(cc1)c1ccc2cc3ccccc3cc2c1,CC(C)C1CCC(C)CC1OC(C)=O,0
749,NC(N)=[NH2+],O=S(=O)([O-])c1ccc2cc(ccc2c1)S(=O)(=O)[O-],CC1=CC(=O)Oc2c3CCCN4CCCc(cc12)c34,0
750,[nH+]1ccccc1,O=S(=O)([O-])c1cccc2c1cccc2S(=O)(=O)[O-],N1C=CC=C1,0
751,NC(N)=[NH2+],O=S(=O)([O-])c1ccc2cc(ccc2c1)S(=O)(=O)[O-],O=C1OC(C(CCc2ccccc2)c2ccccc12)N(=O)=O,0
752,NC(N)=[NH2+],O=S(=O)([O-])c1ccc(c2ccccc12)c1ccc(c2ccccc12)S(=O)(=O)[O-],c1cnccn1,0
753,NC(N)=[NH2+],CC(C)c1ccc(cc1)S(=O)(=O)[O-],OS(=O)(=O)[O-],0
754,[NH3+]C(C)C,O=S(=O)([O-])c1cccc2c1cccc2S(=O)(=O)[O-],COc1ccc(C)c(C)c1,0
755,NC(N)=[NH2+],O=S(=O)([O-])c1ccc(c2ccccc12)c1ccc(c2ccccc12)S(=O)(=O)[O-],c1ccc(cc1)C=Cc1ccccc1,0
756,NC(N)=[NH2+],Cc1ccc(cc1)S(=O)(=O)[O-],O=C=O,0
757,NC(N)=[NH2+],O=S(=O)([O-])c1ccc(cc1)S(=O)(=O)[O-],Brc1ccccc1Br,0
758,NC(N)=[NH2+],O=S(=O)([O-])c1cccc2ccccc12,NC(N)=[NH2+],0
759,Cc1ccc(cc1)C1=C2NC(=C(C3=[NH+]C(=C(C4=CC=C(N4)C(=C4[NH+]=C1C=C4)c1ccc(C)cc1)c1ccc(C)cc1)C=C3)c1ccc(C)cc1)C=C2,CS(=O)(=O)[O-],c1ccc2ccccc2c1,0
760,[nH+]1ccccc1,O=S(=O)([O-])c1cccc2c1cccc2S(=O)(=O)[O-],CN1C=CN=C1C,0
761,NC(N)=[NH2+],O=S(=O)([O-])c1ccc(cc1)S(=O)(=O)[O-],C(Cc1ccccc1)c1ccccc1,0
762,[NH3+]C(C)CC,O=S(=O)([O-])c1ccc2cc3cc(ccc3cc2c1)S(=O)(=O)[O-],Oc1ccc2ccccc2c1c1c(O)ccc2ccccc12,0
763,NC(N)=[NH2+],O=S(=O)([O-])c1ccccc1,CC(=O)C1=Cc2cc3CCCN4CCCc(c2OC1=O)c34,0
764,NC(N)=[NH2+],O=S(=O)([O-])c1ccc(cc1)S(=O)(=O)[O-],Oc1ccc(cc1)c1ccc(O)cc1,0
765,NC(N)=[NH2+],O=S(=O)([O-])c1ccc2cc3cc(ccc3cc2c1)S(=O)(=O)[O-],C1COCCOCCOCCOCCOCCO1,0
766,[NH3+]C(C)CC,O=S(=O)([O-])c1ccc2cc3cc(ccc3cc2c1)S(=O)(=O)[O-],O=C1OC(C(CCc2ccccc2)c2ccccc12)N(=O)=O,0
767,NC(N)=[NH2+],O=S(=O)([O-])c1ccc2cc(ccc2c1)S(=O)(=O)[O-],CCCCCCCC#N,0
768,NC(N)=[NH2+],O=S(=O)([O-])c1ccc(cc1)c1ccc(cc1)S(=O)(=O)[O-],O=C=O,0
769,NC(N)=[NH2+],O=S(=O)([O-])c1ccc(cc1)c1ccc(cc1)S(=O)(=O)[O-],c1cnccn1,0
770,Nc1ccc(cc1)N=[NH+]c1ccccc1,O=S(=O)([O-])c1ccccc1,COc1ccc(C=CC)cc1OC,0
771,NC(N)=[NH2+],O=S(=O)([O-])c1ccc(cc1)c1ccc(cc1)S(=O)(=O)[O-],CCCCCCCC#N,0
772,NC(N)=[NH2+],O=S(=O)([O-])c1ccc2cc(ccc2c1)S(=O)(=O)[O-],CCNc1cc2OC(=O)C=C(C)c2cc1C,0
773,NC(N)=[NH2+],O=S(=O)([O-])c1ccc(cc1)c1ccc(cc1)S(=O)(=O)[O-],CC(C)=O,0
774,NC(N)=[NH2+],O=S(=O)([O-])c1ccc(cc1)S(=O)(=O)[O-],Oc1ccc2ccccc2c1c1c(O)ccc2ccccc12,0
775,NC(N)=[NH2+],O=C1c2ccc(cc2C(=O)c2ccc(cc12)S(=O)(=O)[O-])S(=O)(=O)[O-],ClC(Cl)Cl,0
776,Nc1ccc(cc1)N=[NH+]c1ccccc1,O=S(=O)([O-])c1ccccc1,O=S(=O)([O-])c1ccc(cc1)C(c1ccc(cc1)S(=O)(=O)[O-])(c1ccc(cc1)S(=O)(=O)[O-])c1ccc(cc1)S(=O)(=O)[O-],0
777,NC(N)=[NH2+],O=S(=O)([O-])c1ccc(OCCOc2ccc(cc2)S(=O)(=O)[O-])cc1,C1COCCOCCOCCOCCOCCO1,0
778,NC(N)=[NH2+],O=S(=O)([O-])c1ccc2cc(ccc2c1)S(=O)(=O)[O-],CCCCCC#N,0
779,N1C2=[NH+]c3ccccc3NC2=Nc2ccccc12,O=S(=O)([O-])c1ccc(cc1)S(=O)(=O)[O-],O=N(=O)c1cccc2ccccc12,0
780,NC(N)=[NH2+],O=S(=O)([O-])c1ccc(cc1)c1ccc(cc1)S(=O)(=O)[O-],c1cc2cccc3c4cccc5cccc(c(c1)c23)c45,0
781,NC(N)=[NH2+],O=S(=O)([O-])c1ccc(CCc2ccc(cc2)S(=O)(=O)[O-])cc1,O=S(=O)([O-])CCS(=O)(=O)[O-],0
782,NC(N)=[NH2+],O=S(=O)([O-])c1ccc2cc(ccc2c1)S(=O)(=O)[O-],OS(=O)(=O)[O-],0
783,NC(N)=[NH2+],Cc1ccc(cc1)S(=O)(=O)[O-],ClCCl,0
784,Cc1ccc(cc1)C1=C2NC(=C(C3=[NH+]C(=C(C4=CC=C(N4)C(=C4[NH+]=C1C=C4)c1ccc(C)cc1)c1ccc(C)cc1)C=C3)c1ccc(C)cc1)C=C2,CS(=O)(=O)[O-],CC[NH+](CC)CC,0
785,[NH3+]C(c1ccccc1)(c1ccccc1)c1ccccc1,O=S(=O)([O-])c1ccc2cc3ccccc3cc2c1,NC(N)=[NH2+],0
786,NC(N)=[NH2+],Cc1c(C)c(c(C)c(c1C)S(=O)(=O)[O-])S(=O)(=O)[O-],CCCCCCCC#N,0
787,NC(N)=[NH2+],O=S(=O)([O-])c1ccc(cc1)c1ccc(cc1)S(=O)(=O)[O-],Cc1ccc(cc1C)N(=O)=O,0
788,NC(N)=[NH2+],O=S(=O)([O-])c1ccc(cc1)c1ccc(cc1)S(=O)(=O)[O-],O=C1OC(C(CCc2ccccc2)c2ccccc12)N(=O)=O,0
789,NC(N)=[NH2+],O=S(=O)([O-])c1ccc(cc1)c1ccc(cc1)S(=O)(=O)[O-],CS(C)=O,0
790,NC(N)=[NH2+],O=S(=O)([O-])c1ccc(cc1)S(=O)(=O)[O-],Cc1ccc2cccc(C)c2c1,0
791,N1C2=CC=C1C(=C1C=CC(=N1)C(=C1[NH+]=C(C=C1)C(=C1C=CC(=N1)C(=C1NC(=C(c3ccccc3)C3=NC(=C2c2ccccc2)C=C3)C=C1)c1ccccc1)c1ccccc1)c1ccccc1)c1ccccc1,CS(=O)(=O)[O-],CN1C=CN=C1C,0
792,C1CCC(CC1)NC1=C2N(C=Cc3ccccc23)C=[N+]1C1CCCCC1,Cc1ccc(cc1)S(=O)(=O)[O-],COc1ccc(cc1)N(=O)=O,0
793,NC(N)=[NH2+],O=S(=O)([O-])c1cccc2c1cccc2S(=O)(=O)[O-],C(Cc1ccccc1)c1ccccc1,0
794,CCC1=C(CC)C2=CC3=[NH+]C(=CC4=C(CC)C(=C(N4)C=C4[NH+]=C(C=C1N2)C(=C4CC)CC)CC)C(=C3CC)CC,COS(=O)(=O)[O-],O=N(=O)c1ccccc1,0
795,[NH3+]C(c1ccccc1)(c1ccccc1)c1ccccc1,O=S(=O)([O-])c1ccc(cc1)c1ccc2cc3ccccc3cc2c1,O=C1OC(C(CCc2ccccc2)c2ccccc12)N(=O)=O,0
796,NC(N)=[NH2+],O=S(=O)([O-])c1ccc(cc1)S(=O)(=O)[O-],NC(N)=[NH2+],0
797,NC(N)=[NH2+],O=S(=O)([O-])c1ccc(cc1)S(=O)(=O)[O-],CC1(C)CCCC2(C)C1CCC1(C)OC(=O)CC21,0
798,NC(N)=[NH2+],O=S(=O)([O-])c1ccc(CCc2ccc(cc2)S(=O)(=O)[O-])cc1,N#CCCCCC#N,0
799,NC(N)=[NH2+],O=S(=O)([O-])c1ccc(cc1)c1ccc(cc1)S(=O)(=O)[O-],CCOC(C)=O,0
800,[NH3+]CCCOCCCCOCCC[NH3+],O=S(=O)([O-])c1cc(c2ccc3c4c(ccc1c24)c(cc3S(=O)(=O)[O-])S(=O)(=O)[O-])S(=O)(=O)[O-],Cc1cccc(C)c1N,0
801,NC(N)=[NH2+],O=S(=O)([O-])c1ccc2cc3cc(ccc3cc2c1)S(=O)(=O)[O-],CC[NH+](CC)CC,0
802,[NH3+]C(C)C,O=S(=O)([O-])c1ccc(cc1)c1ccc(cc1)S(=O)(=O)[O-],C=Cc1ccc(C=C)cc1,0
803,NC(N)=[NH2+],O=S(=O)([O-])CCCCCCCCS(=O)(=O)[O-],COCCO,0
804,NC(N)=[NH2+],O=S(=O)([O-])c1cccc2c1cccc2S(=O)(=O)[O-],Brc1cccc(Br)c1,0
805,[NH3+]C(C([NH3+])c1ccccc1C)c1ccccc1C,CC1(C)C2CCC1(CS(=O)(=O)[O-])C(=O)C2,Cc1ccc2cccc(C)c2c1,0
806,[nH+]1ccccc1,O=S(=O)([O-])c1cccc2c1cccc2S(=O)(=O)[O-],COc1ccc(C=O)cc1,0
807,NC(N)=[NH2+],O=S(=O)([O-])c1cccc2c1cccc2S(=O)(=O)[O-],ClCCl,0
808,[NH3+]C(c1ccccc1)(c1ccccc1)c1ccccc1,O=S(=O)([O-])c1ccc2cc3ccccc3cc2c1,CC(=O)C1=Cc2cc3CCCN4CCCc(c2OC1=O)c34,0
809,[NH3+]C(c1ccccc1)(c1ccccc1)c1ccccc1,O=S(=O)([O-])c1ccc2cc3ccccc3cc2c1,[Cl-],0
810,NC(N)=[NH2+],O=S(=O)([O-])c1ccc(cc1)c1ccc(cc1)S(=O)(=O)[O-],C1COCCOCCOCCOCCOCCO1,0
811,[nH+]1cccc2ccc3ccccc3c12,O=S(=O)([O-])c1ccccc1,CN1C=CN=C1C,0
812,NC(N)=[NH2+],O=S(=O)([O-])c1ccc2cc(ccc2c1)S(=O)(=O)[O-],COC1CC(C)(C)N([O])C(C)(C)C1,0
813,[NH3+]C(c1ccccc1)(c1ccccc1)c1ccccc1,O=S(=O)([O-])c1ccc(cc1)c1ccc2cc3ccccc3cc2c1,S1C=CC=C1,0
814,[NH3+]C(C)(C)C,O=S(=O)([O-])c1ccc(cc1)c1ccc(cc1)S(=O)(=O)[O-],O=N(=O)c1cccc2ccccc12,0
815,[NH3+]C(c1ccccc1)(c1ccccc1)c1ccccc1,O=S(=O)([O-])c1cccc2c1cccc2S(=O)(=O)[O-],c1cc2cccc3c4cccc5cccc(c(c1)c23)c45,0
816,NC(N)=[NH2+],Cc1c(C)c(c(C)c(c1C)S(=O)(=O)[O-])S(=O)(=O)[O-],[Cl-],0
817,[NH3+]C(c1ccccc1)(c1ccccc1)c1ccccc1,O=S(=O)([O-])c1ccc(cc1)c1ccc2cc3ccccc3cc2c1,CCCCCC#N,0
818,[NH3+]C(c1ccccc1)(c1ccccc1)c1ccccc1,O=S(=O)([O-])c1cccc2ccccc12,ICCCI,0
819,[nH+]1ccccc1,O=S(=O)([O-])c1cccc2c1cccc2S(=O)(=O)[O-],C(Cc1ccccc1)c1ccccc1,0
820,[nH+]1ccccc1,O=S(=O)([O-])c1cccc2c1cccc2S(=O)(=O)[O-],Brc1ccc(Br)cc1,0
821,[NH3+]C(c1ccccc1)(c1ccccc1)c1ccccc1,O=S(=O)([O-])c1ccc2cc3ccccc3cc2c1,CCCCCCCCCCCCO,0
822,NC(N)=[NH2+],O=S(=O)([O-])c1ccc(C=Cc2ccc(cc2)S(=O)(=O)[O-])cc1,C[NH2+]C,0
823,NC(N)=[NH2+],O=S(=O)([O-])c1ccc(cc1)c1ccc(cc1)S(=O)(=O)[O-],Ic1cccc2ccccc12,0
824,NC(N)=[NH2+],O=S(=O)([O-])c1cccc2c1cccc2S(=O)(=O)[O-],CC1(C)C2CC=C(CO)C1C2,0
825,NC(N)=[NH2+],O=S(=O)([O-])c1ccc2cc3cc(ccc3cc2c1)S(=O)(=O)[O-],OS(=O)(=O)[O-],0
826,NC(N)=[NH2+],O=S(=O)([O-])c1cccc2c1cccc2S(=O)(=O)[O-],CCCCCCCCCCCCO,0
827,NC(N)=[NH2+],Cc1c(C)c(c(C)c(c1C)S(=O)(=O)[O-])S(=O)(=O)[O-],CCCCCCCCCCCCO,0
828,Nc1[nH+]c(N)nc(N)n1,O=S(=O)([O-])c1ccc(cc1)c1ccc(cc1)S(=O)(=O)[O-],N#CC(C#N)=C1C=CC(C=C1)=C(C#N)C#N,0
829,NC(N)=[NH2+],O=S(=O)([O-])c1ccc(cc1)c1cc(c2ccc(cc2)S(=O)(=O)[O-])c(cc1c1ccc(cc1)S(=O)(=O)[O-])c1ccc(cc1)S(=O)(=O)[O-],ICCCI,0
830,NC(N)=[NH2+],O=S(=O)([O-])c1cccc2c1cccc2S(=O)(=O)[O-],CCNc1cc2OC(=O)C=C(C)c2cc1C,0
831,NC(N)=[NH2+],O=S(=O)([O-])c1ccc(OCCCCOc2ccc(cc2)S(=O)(=O)[O-])cc1,ICCCI,0
832,[nH+]1ccccc1,O=S(=O)([O-])c1cccc2c1cccc2S(=O)(=O)[O-],CC(C)C1=CC2=C(C)C=CC2=C(C)C=C1,0
833,[nH+]1ccccc1,O=S(=O)([O-])c1cccc2c1cccc2S(=O)(=O)[O-],Clc1ccc(Cl)c(Cl)c1,0
834,NC(N)=[NH2+],CC(C)(C)c1ccc(cc1)S(=O)(=O)[O-],c1ccccc1,0
835,NC(N)=[NH2+],O=S(=O)([O-])CCCCS(=O)(=O)[O-],CC1=CC(=O)Oc2c3CCCN4CCCc(cc12)c34,0
836,NC(N)=[NH2+],O=S(=O)([O-])c1ccc2cc(ccc2c1)S(=O)(=O)[O-],[Cl-],0
837,NC(N)=[NH2+],O=S(=O)([O-])c1ccc(C=Cc2ccc(cc2)S(=O)(=O)[O-])cc1,CN1C=CN=C1C,0
838,CCC1=C(CC)C2=CC3=[NH+]C(=CC4=C(CC)C(=C(N4)C=C4[NH+]=C(C=C1N2)C(=C4CC)CC)CC)C(=C3CC)CC,COS(=O)(=O)[O-],CC1(C)CCCC(C)(C)N1[O],0
839,[nH+]1ccccc1,O=S(=O)([O-])c1cccc2c1cccc2S(=O)(=O)[O-],CC1(C)CCCC2(C)C1CCC1(C)OC(=O)CC21,0
840,NC(N)=[NH2+],O=S(=O)([O-])c1ccc(CCc2ccc(cc2)S(=O)(=O)[O-])cc1,CC1(C)CCCC(C)(C)N1[O],0
841,[NH3+]c1ccc(cc1)c1cccc2cc3c(cccc3c3ccc([NH3+])cc3)cc12,O=S(=O)([O-])c1ccccc1,CN(C)c1cccc(c1)N(=O)=O,0
842,NC(N)=[NH2+],O=S(=O)([O-])c1ccc(cc1)c1ccc(cc1)S(=O)(=O)[O-],N#CCCCCC#N,0
843,NC(N)=[NH2+],O=S(=O)([O-])c1ccc(cc1)c1ccc(cc1)S(=O)(=O)[O-],S1C=CSC1=C1SC=CS1,0
844,NC(N)=[NH2+],O=S(=O)([O-])c1ccc(cc1)S(=O)(=O)[O-],COC1CC(C)(C)N([O])C(C)(C)C1,0
845,Cc1cc(C)c(c(C)c1)C1=C2CN(C=C2)C2=[NH+]C(=C(C3=CC=C(N3)N3C=CC(=C3)C(=C3[NH+]=C1C=C3)c1c(C)cc(C)cc1C)c1c(C)cc(C)cc1C)C=C2,CS(=O)(=O)[O-],COc1ccccc1,0
846,[NH3+]C(c1ccccc1)(c1ccccc1)c1ccccc1,O=S(=O)([O-])c1ccc2cc3ccccc3cc2c1,Oc1ccccc1C=Nc1ccccc1,0
847,NC(N)=[NH2+],O=S(=O)([O-])c1ccc2cc(ccc2c1)S(=O)(=O)[O-],ClC(Cl)Cl,0
848,NC(N)=[NH2+],O=S(=O)([O-])c1ccc(cc1)S(=O)(=O)[O-],Oc1ccc2ccccc2c1c1c(O)ccc2ccccc12,0
849,NC(N)=[NH2+],O=S(=O)([O-])c1ccc2cc3cc(ccc3cc2c1)S(=O)(=O)[O-],ClC(Cl)Cl,0
850,NC(N)=[NH2+],O=S(=O)([O-])CCCCCCCCS(=O)(=O)[O-],COC1CC(C)(C)N([O])C(C)(C)C1,0
851,Cc1cc(C)c(c(C)c1)C1=C2CN(C=C2)C2=[NH+]C(=C(C3=CC=C(N3)N3C=CC(=C3)C(=C3[NH+]=C1C=C3)c1c(C)cc(C)cc1C)c1c(C)cc(C)cc1C)C=C2,CS(=O)(=O)[O-],COc1ccc(C=CC)cc1,0
852,NC(N)=[NH2+],O=S(=O)([O-])c1ccc(cc1)c1ccc(cc1)S(=O)(=O)[O-],CC(=C)C1CC=C(C)C(=O)C1,0
853,NC(N)=[NH2+],O=S(=O)([O-])c1ccc2cc(ccc2c1)S(=O)(=O)[O-],Cc1ccc(C)c(C)c1,0
854,NC(N)=[NH2+],O=S(=O)([O-])c1ccc(cc1)c1ccc(cc1)S(=O)(=O)[O-],CCCCCCCCCCCCO,0
855,NC(N)=[NH2+],O=S(=O)([O-])c1ccc(cc1)c1ccc(cc1)S(=O)(=O)[O-],NC(N)=[NH2+],0
856,NC(N)=[NH2+],O=S(=O)([O-])c1ccc2cc(ccc2c1)S(=O)(=O)[O-],COCCO,0
857,C[n+]1ccc(N)cc1,Cc1ccc(cc1)S(=O)(=O)[O-],c1ccncc1,0
858,NC(N)=[NH2+],Cc1ccc(cc1)S(=O)(=O)[O-],CC1(C)CCCC(C)(C)N1[O],0
859,NC(N)=[NH2+],O=S(=O)([O-])c1ccc(cc1)S(=O)(=O)[O-],Cc1cccc(C)c1N,0
860,[NH3+]C(c1ccccc1)(c1ccccc1)c1ccccc1,O=S(=O)([O-])c1cccc2c1cccc2S(=O)(=O)[O-],COCCO,0
861,NC(N)=[NH2+],Cc1cccc(c1)S(=O)(=O)[O-],CCCCCC#N,0
862,NC(N)=[NH2+],Cc1c(C)c(c(C)c(c1C)S(=O)(=O)[O-])S(=O)(=O)[O-],S1C=CC=C1,0
863,NC(N)=[NH2+],CCc1ccc(cc1)S(=O)(=O)[O-],[Xe],0
864,NC(N)=[NH2+],O=S(=O)([O-])c1cccc2c1cccc2S(=O)(=O)[O-],Cc1cccc(C)c1N,0
865,[nH+]1ccccc1,O=S(=O)([O-])c1cccc2c1cccc2S(=O)(=O)[O-],N#Cc1ccccc1,0
866,NC(N)=[NH2+],O=S(=O)([O-])c1ccc2cc(ccc2c1)S(=O)(=O)[O-],ClC(Cl)Cl,0
867,NC(N)=[NH2+],O=S(=O)([O-])c1ccc(cc1)S(=O)(=O)[O-],CC(=O)C1=Cc2cc3CCCN4CCCc(c2OC1=O)c34,0
868,[nH+]1ccccc1,O=S(=O)([O-])c1cccc2c1cccc2S(=O)(=O)[O-],N#CCCCCC#N,0
869,NC(N)=[NH2+],O=S(=O)([O-])c1ccc(cc1)c1ccc(cc1)S(=O)(=O)[O-],N#CCCCCC#N,0
870,NC(N)=[NH2+],O=S(=O)([O-])c1ccc2cc(ccc2c1)S(=O)(=O)[O-],CCCCCCCCCCCCO,0
871,[NH3+]C1CCCCC1[NH3+],CCOS(=O)(=O)[O-],CCN(CC)c1ccc2C(=CC(=O)Oc2c1)C,0
872,C[n+]1ccc(cc1)c1cc[n+](C)cc1,Cc1ccc(cc1)S(=O)(=O)[O-],COc1ccc(C=O)cc1,0
873,NC(N)=[NH2+],O=S(=O)([O-])c1ccc2cc(ccc2c1)S(=O)(=O)[O-],CC(=C)C1CC=C(C)C(=O)C1,0
874,NC(N)=[NH2+],COc1ccc(cc1)S(=O)(=O)[O-],O=C=O,0
875,NC(N)=[NH2+],Cc1c(C)c(c(C)c(c1C)S(=O)(=O)[O-])S(=O)(=O)[O-],CS(C)=O,0
876,NC(N)=[NH2+],O=S(=O)([O-])c1ccc(cc1)S(=O)(=O)[O-],O=N(=O)c1ccccc1,0
877,NC(N)=[NH2+],O=S(=O)([O-])c1ccc2cc(ccc2c1)S(=O)(=O)[O-],CCCCCCCCCCCCO,0
878,NC(N)=[NH2+],Cc1cc(C)c(c(C)c1S(=O)(=O)[O-])S(=O)(=O)[O-],C1COCCOCCOCCOCCOCCO1,0
879,[nH+]1ccccc1,O=S(=O)([O-])c1cccc2c1cccc2S(=O)(=O)[O-],O=C=O,0
880,CNC(N)=[NH2+],O=S(=O)([O-])c1ccc(Oc2ccc(cc2)S(=O)(=O)[O-])cc1,CC(C)C1CCC(C)CC1OC(C)=O,0
881,[NH3+]C(c1ccccc1)(c1ccccc1)c1ccccc1,O=S(=O)([O-])c1ccc2cc3ccccc3cc2c1,CC1(C)CCCC2(C)C1CCC1(C)OC(=O)CC21,0
882,NC(N)=[NH2+],O=S(=O)([O-])c1ccc(cc1)S(=O)(=O)[O-],CS(C)=O,0
883,[NH3+]C(c1ccccc1)(c1ccccc1)c1ccccc1,O=S(=O)([O-])c1ccc2cc3ccccc3cc2c1,ClCCl,0
884,[NH3+]C(c1ccccc1)(c1ccccc1)c1ccccc1,O=S(=O)([O-])c1ccc(C=Cc2ccc(cc2)S(=O)(=O)[O-])cc1,CC1(C)CCCC2(C)C1CCC1(C)OC(=O)CC21,0
885,[nH+]1ccccc1,O=S(=O)([O-])c1cccc2c1cccc2S(=O)(=O)[O-],O=C1OC(C(CCc2ccccc2)c2ccccc12)N(=O)=O,0
886,NC(N)=[NH2+],O=S(=O)([O-])c1ccc(C=Cc2ccc(cc2)S(=O)(=O)[O-])cc1,CC(=O)C1=Cc2cc3CCCN4CCCc(c2OC1=O)c34,0
887,NC(N)=[NH2+],O=S(=O)([O-])c1ccc2cc3cc(ccc3cc2c1)S(=O)(=O)[O-],COCCOCCOCCOC,0
